,GeoFips,GeoName,year,MEDINC,MEDVAL,MOE,UMEDVAL,LMEDVAL,PERINC,POP,RPPALL,RPPGOODS,RPPRENT,RPPSOTH,IPD
179,28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2019,49493,159300,2078,161378,157222,13118941,265066,89.8,95.4,78.3,91.4,97.8
180,28100,"Kankakee, IL (Metropolitan Statistical Area)",2019,42687,147900,3195,151095,144705,4689720,109862,92.9,97.2,78.2,98.8,101.2
181,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",2019,55009,183300,1023,184323,182277,118708230,2157990,92.8,95.5,83.1,95.6,101
182,28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",2019,46231,226700,3691,230391,223009,13851313,299612,98.6,98.2,94,102.2,107.4
183,28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",2019,42855,143700,2402,146102,141298,19726228,460303,89.1,96.3,76.7,91.3,97
184,28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",2019,40918,134400,2100,136500,132300,12570113,307202,84.5,96.7,56.1,91.5,92
185,28740,"Kingston, NY (Metropolitan Statistical Area)",2019,53006,230500,3803,234303,226697,9412460,177573,102.6,98.9,119.9,97.9,111.8
186,28940,"Knoxville, TN (Metropolitan Statistical Area)",2019,47550,171300,1333,172633,169967,41323565,869046,88.4,96.3,70.9,90.5,96.3
187,29020,"Kokomo, IN (Metropolitan Statistical Area)",2019,42911,109500,3143,112643,106357,3542015,82544,85.4,95.4,61.8,91.4,93
188,29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",2019,52035,173400,2015,175415,171385,7108822,136616,90.8,95.4,82.3,91.4,98.9
189,29180,"Lafayette, LA (Metropolitan Statistical Area)",2019,44512,157100,2103,159203,154997,21775660,489207,85.6,95.7,64.3,91.2,93.2
190,29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",2019,40164,145800,2970,148770,142830,9358207,233002,89.8,95.2,78.9,91.2,97.8
191,29340,"Lake Charles, LA (Metropolitan Statistical Area)",2019,49642,155600,3544,159144,152056,10445141,210409,88.6,96.4,73,91.3,96.5
192,29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",2019,34393,160500,3370,163870,157130,7297603,212181,89.3,93,73.2,99.2,97.2
193,29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",2019,36649,150800,2046,152846,148754,26562710,724777,93.5,96.6,86.1,95.1,101.8
194,29540,"Lancaster, PA (Metropolitan Statistical Area)",2019,54314,209400,1913,211313,207487,29640682,545724,98.1,98.9,96.7,97.9,106.8
195,29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",2019,42495,146700,1397,148097,145303,23389059,550391,90.4,95.3,80.4,91.3,98.4
196,29700,"Laredo, TX (Metropolitan Statistical Area)",2019,32466,125900,2849,128749,123051,8981800,276652,86.1,96.5,67.3,91.3,93.7
197,29740,"Las Cruces, NM (Metropolitan Statistical Area)",2019,37756,147400,3610,151010,143790,8238087,218195,85.7,93,63.8,99.2,93.3
198,29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",2019,48806,262700,1426,264126,261274,110628465,2266715,96.9,93,100.5,99.2,105.5
199,29940,"Lawrence, KS (Metropolitan Statistical Area)",2019,45163,199400,4931,204331,194469,5521639,122259,91.1,94.7,83.4,92.2,99.2
200,30020,"Lawton, OK (Metropolitan Statistical Area)",2019,42692,121700,3375,125075,118325,5396858,126415,87.6,96,70.7,91.3,95.3
201,30140,"Lebanon, PA (Metropolitan Statistical Area)",2019,48924,171300,2385,173685,168915,6937119,141793,95.7,98.9,85.8,97.9,104.2
202,30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",2019,47650,193700,6459,200159,187241,3001480,62990,90.8,97.7,75.2,93.9,98.8
203,30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",2019,42968,158200,2987,161187,155213,4652478,108277,96.1,99.1,81.5,103.8,104.6
204,30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",2019,49606,182700,2007,184707,180693,25648827,517056,90.6,96.8,78.6,90.5,98.6
205,30620,"Lima, OH (Metropolitan Statistical Area)",2019,43788,118100,2869,120969,115231,4481729,102351,84,95.4,57.6,91.4,91.5
206,30700,"Lincoln, NE (Metropolitan Statistical Area)",2019,50833,176600,2098,178698,174502,17098776,336374,90.9,94.6,81.7,92.2,98.9
207,30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2019,46560,154600,1406,156006,153194,34565252,742384,87.7,96.4,69.7,91.3,95.5
208,30860,"Logan, UT-ID (Metropolitan Statistical Area)",2019,41370,234100,3921,238021,230179,5881417,142165,90.9,97.7,76.7,93.9,99
209,30980,"Longview, TX (Metropolitan Statistical Area)",2019,42953,134000,3092,137092,130908,12312747,286657,89.1,95.9,75.2,91.2,97
210,31020,"Longview, WA (Metropolitan Statistical Area)",2019,46503,219300,5393,224693,213907,5142891,110593,96.4,102.8,84.7,97.7,105
211,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",2019,66684,613400,1254,614654,612146,881215471,13214799,118.8,105.7,169.5,106.9,129.3
212,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2019,52134,169500,1117,170617,168383,65954660,1265108,89.6,96.6,74.9,90.5,97.6
213,31180,"Lubbock, TX (Metropolitan Statistical Area)",2019,44169,137300,2891,140191,134409,14233889,322257,91,96.2,82.5,91.3,99.1
214,31340,"Lynchburg, VA (Metropolitan Statistical Area) *",2019,41265,169100,2354,171454,166746,10875932,263566,90.2,96.4,72.2,95.1,98.3
215,31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",2019,42191,122200,3295,125495,118905,9703865,229996,87.4,95.9,63.2,95.1,95.2
216,31460,"Madera, CA (Metropolitan Statistical Area)",2019,41267,251200,6261,257461,244939,6492474,157327,94.7,98.2,80.6,102.2,103.2
217,31540,"Madison, WI (Metropolitan Statistical Area)",2019,62087,248400,1631,250031,246769,41279684,664865,96.4,95.3,108.9,91.2,104.9
218,31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",2019,63218,274800,1847,276647,272953,26363623,417025,107.6,101.1,118.6,107.8,117.1
219,31740,"Manhattan, KS (Metropolitan Statistical Area)",2019,47072,182300,4264,186564,178036,6132748,130285,90.5,93.9,85.3,91.1,98.6
220,31860,"Mankato, MN (Metropolitan Statistical Area)",2019,48219,187600,2430,190030,185170,4914860,101927,91.6,93.9,88.5,91.1,99.7
221,31900,"Mansfield, OH (Metropolitan Statistical Area)",2019,40507,110600,2659,113259,107941,4907564,121154,83.7,95.4,56.5,91.4,91.1
222,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2019,27415,87100,997,88097,86103,23815443,868707,82.2,96.5,56.8,91.3,89.5
223,32780,"Medford, OR (Metropolitan Statistical Area)",2019,48291,280300,4790,285090,275510,10669698,220944,98.2,98.2,93.3,102.2,107
224,32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",2019,47985,152200,1425,153625,150775,64590483,1346045,89.6,96.7,75.6,90.5,97.5
225,32900,"Merced, CA (Metropolitan Statistical Area)",2019,41077,252700,4581,257281,248119,11406396,277680,96.7,98.2,86.5,102.2,105.2
226,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",2019,60966,280400,1069,281469,279331,375944348,6166488,111.7,103.5,132.5,105.8,121.6
227,33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",2019,43910,132600,4115,136715,128485,4825145,109888,84.6,94.6,63.7,90.3,92.1
228,33220,"Midland, MI (Metropolitan Statistical Area)",2019,55972,141700,3071,144771,138629,4654376,83156,89.1,95.4,74.3,91.4,97
229,33260,"Midland, TX (Metropolitan Statistical Area)",2019,128766,211000,7287,218287,203713,23513106,182603,98.8,96.2,122.7,91.3,107.6
230,33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",2019,58457,213900,1190,215090,212710,92079893,1575179,94.6,96.3,92.2,94.1,103
231,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2019,64255,257000,725,257725,256275,233890054,3640043,102.9,104.9,111.3,97.1,112
232,33540,"Missoula, MT (Metropolitan Statistical Area)",2019,51090,284000,5255,289255,278745,6110361,119600,95.4,97.7,93.5,93.9,103.8
233,33660,"Mobile, AL (Metropolitan Statistical Area)",2019,40025,128900,2295,131195,126605,17192338,429536,85.3,96.4,61.6,90.5,92.9
234,33700,"Modesto, CA (Metropolitan Statistical Area)",2019,45742,291600,2760,294360,288840,25188224,550660,101,98.2,104.8,102.2,110
235,33740,"Monroe, LA (Metropolitan Statistical Area)",2019,41825,127600,4671,132271,122929,8375896,200261,83.3,95.8,56.9,91.2,90.7
236,33780,"Monroe, MI (Metropolitan Statistical Area)",2019,48581,161700,2173,163873,159527,7311437,150500,90.4,97.7,72.2,95.7,98.4
237,33860,"Montgomery, AL (Metropolitan Statistical Area)",2019,44870,141600,2342,143942,139258,16749561,373290,87.8,96.7,69.1,90.5,95.6
238,34060,"Morgantown, WV (Metropolitan Statistical Area)",2019,44458,170600,4227,174827,166373,6181584,139044,89.8,92.5,77.8,95,97.8
239,34100,"Morristown, TN (Metropolitan Statistical Area)",2019,37452,137900,3341,141241,134559,5346273,142749,83.2,92.7,60.1,90.2,90.6
240,34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2019,54505,306000,7322,313322,298678,7042338,129205,101.4,102.8,104.6,97.7,110.4
241,34620,"Muncie, IN (Metropolitan Statistical Area)",2019,38129,93600,2474,96074,91126,4351803,114135,85.7,95.4,65.4,91.4,93.3
242,34740,"Muskegon, MI (Metropolitan Statistical Area)",2019,39637,117900,1719,119619,116181,6879677,173566,86.7,95.4,67.1,91.4,94.4
243,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2019,40494,189100,2442,191542,186658,20121637,496901,92.2,95.5,85,95.2,100.4
244,34900,"Napa, CA (Metropolitan Statistical Area)",2019,75717,635900,8068,643968,627832,10429596,137744,120.8,109.3,166.1,110.5,131.5
245,34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",2019,99382,360800,5990,366790,354810,38252405,384902,100.9,96.6,123.9,95.1,109.9
246,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2019,60680,240800,1402,242202,239398,117373879,1934317,94.4,96.6,97.7,90.5,102.8
247,35100,"New Bern, NC (Metropolitan Statistical Area)",2019,45788,152800,3314,156114,149486,5690657,124284,85.5,92.5,65.5,95,93.1
248,35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2019,57748,248600,2085,250685,246515,49360086,854757,106.2,103.9,107.1,107.9,115.6
249,35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2019,54363,197800,1537,199337,196263,69069320,1270530,93.1,96.3,90.6,91.3,101.4
250,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2019,79844,450900,823,451723,450077,1534294144,19216182,125.7,109.9,151.8,123.5,136.8
251,35660,"Niles, MI (Metropolitan Statistical Area)",2019,48237,150700,2565,153265,148135,7399551,153401,85.9,95.4,64.2,91.4,93.5
252,35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2019,58081,246400,1835,248235,244565,48613206,836995,100.8,96.5,119.9,95.1,109.8
253,35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2019,59717,241700,2904,244604,238796,15837267,265206,102.5,99.1,106.1,103.8,111.6
254,36100,"Ocala, FL (Metropolitan Statistical Area)",2019,38293,139900,3154,143054,136746,13999019,365579,91.7,96.6,79.3,95.1,99.8
255,36140,"Ocean City, NJ (Metropolitan Statistical Area)",2019,62734,300500,7192,307692,293308,5773945,92039,101.9,100.5,106.8,100.3,110.9
256,36220,"Odessa, TX (Metropolitan Statistical Area)",2019,50161,140500,5688,146188,134812,8337928,166223,95.1,96.5,99.7,91.3,103.6
257,36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2019,46123,255500,2443,257943,253057,31541823,683864,94.3,93.4,89.8,98.8,102.7
258,36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2019,48860,157600,892,158492,156708,68841224,1408950,89.8,96.3,76.7,91.3,97.8
259,36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2019,52828,287900,3595,291495,284305,15348436,290536,108.5,106.6,118.5,104.6,118.1
260,36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2019,58947,171000,897,171897,170103,55966372,949442,91.7,94.6,85.2,92.2,99.9
261,36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2019,45156,221600,1481,223081,220119,117774061,2608147,99,96.5,109.5,95.1,107.8
262,36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2019,49276,152500,2239,154739,150261,8470908,171907,89.1,95.4,74.1,91.4,97
263,36980,"Owensboro, KY (Metropolitan Statistical Area)",2019,41858,129400,3230,132630,126170,4999502,119440,87.6,96.4,65.7,90.5,95.4
264,37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2019,64715,588400,3247,591647,585153,54749053,846006,117,101.1,174.6,106.9,127.4
265,37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2019,47911,196400,2183,198583,194217,28839354,601942,96.7,96.5,99.6,95.1,105.3
266,37460,"Panama City, FL (Metropolitan Statistical Area)",2019,45690,178400,4713,183113,173687,7982208,174705,95.6,96.5,94.9,95.1,104.1
267,37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2019,43967,122300,3303,125603,118997,3927966,89339,87.5,96.4,61.6,95.1,95.3
268,37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2019,44947,164000,2147,166147,161853,22591862,502629,92.5,96.6,82.7,95.1,100.8
269,37900,"Peoria, IL (Metropolitan Statistical Area)",2019,49097,132000,1746,133746,130254,19666390,400561,87.3,95.3,67.5,91.3,95
270,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2019,66596,250700,905,251605,249795,406399941,6102434,105.3,100.1,108.5,108.5,114.6
271,38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2019,48065,250000,982,250982,249018,237836502,4948203,98.7,94.2,102.7,101,107.4
272,38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2019,35611,83300,2838,86138,80462,3126791,87804,80.8,95.8,49.1,91.2,88
273,38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2019,60227,154000,744,154744,153256,139582271,2317600,92.4,98.9,78.9,92.4,100.6
274,38340,"Pittsfield, MA (Metropolitan Statistical Area)",2019,58299,216100,5956,222056,210144,7284151,124944,98.4,99.1,89.9,103.8,107.1
275,38540,"Pocatello, ID (Metropolitan Statistical Area)",2019,39573,159100,2813,161913,156287,3778833,95489,88.2,97.6,67.5,93.8,96
276,38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2019,60000,263300,2114,265414,261186,32310227,538500,103.7,99.3,110.9,104.1,112.9
277,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2019,59921,368800,1371,370171,367429,149346827,2492412,105,101.6,127.1,97.6,114.3
278,38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2019,55691,210100,3530,213630,206570,27249575,489297,97.1,96.5,101,95.1,105.7
279,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2019,55745,276500,1844,278344,274656,37859352,679158,118.6,110,128.5,119.3,129.2
280,39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2019,41393,252000,5214,257214,246786,9731391,235099,94.8,97.7,91.6,93.9,103.2
281,39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2019,56138,276900,1367,278267,275533,91200004,1624578,100.3,99.5,95.7,104.6,109.3
282,39340,"Provo-Orem, UT (Metropolitan Statistical Area)",2019,42923,303300,3529,306829,299771,27824776,648252,96.3,93.1,98.3,99.1,104.8
283,39380,"Pueblo, CO (Metropolitan Statistical Area)",2019,40680,164600,2443,167043,162157,6851552,168424,89.5,93,73.1,99.2,97.4
284,39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2019,42793,195400,4224,199624,191176,8083940,188910,96.1,96.5,96.6,95.1,104.6
285,39540,"Racine, WI (Metropolitan Statistical Area)",2019,50845,176000,3251,179251,172749,9981409,196311,92,96.3,81,94.1,100.1
286,39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",2019,57851,249800,2320,252120,247480,80458462,1390785,96.1,96.6,97,95.1,104.6
287,39660,"Rapid City, SD (Metropolitan Statistical Area)",2019,51335,188400,3556,191956,184844,7295050,142107,89.2,94.6,76,92,97.1
288,39740,"Reading, PA (Metropolitan Statistical Area)",2019,51299,178700,2132,180832,176568,21605098,421164,95.6,98.9,85.4,97.9,104.1
289,39820,"Redding, CA (Metropolitan Statistical Area)",2019,48438,252300,4720,257020,247580,8722632,180080,98,98.2,92.5,102.2,106.7
290,39900,"Reno, NV (Metropolitan Statistical Area)",2019,63328,333000,3050,336050,329950,30121290,475642,98.4,93,108.1,99.1,107.1
291,40060,"Richmond, VA (Metropolitan Statistical Area) *",2019,58628,237500,1408,238908,236092,75741839,1291900,95.8,96.5,95.8,95.1,104.4
292,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2019,42242,341300,1218,342518,340082,196452976,4650631,107.3,99.2,120.6,107.2,116.8
293,40220,"Roanoke, VA (Metropolitan Statistical Area) *",2019,48374,180100,2528,182628,177572,15151947,313222,91.2,96,77,95.1,99.3
294,40340,"Rochester, MN (Metropolitan Statistical Area)",2019,56050,201100,2808,203908,198292,12438700,221921,92.9,94.5,91.4,92,101.2
295,40380,"Rochester, NY (Metropolitan Statistical Area)",2019,53230,144400,867,145267,143533,56936973,1069644,97.1,98.9,92.3,97.9,105.8
296,40420,"Rockford, IL (Metropolitan Statistical Area)",2019,44783,124800,1588,126388,123212,15052234,336116,86.9,95.4,68.8,91.4,94.7
297,40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2019,41444,111100,3084,114184,108016,6041241,145770,84.6,96.6,52.9,95.1,92.1
298,40660,"Rome, GA (Metropolitan Statistical Area)",2019,39314,132400,6102,138502,126298,3872375,98498,83.9,92.4,57.7,95,91.3
299,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2019,58843,387500,1610,389110,385890,139088819,2363730,105.2,98.2,126.1,102.2,114.6
300,40980,"Saginaw, MI (Metropolitan Statistical Area)",2019,40533,101300,2402,103702,98898,7723177,190539,85.7,95.4,63.2,91.4,93.3
301,41060,"St. Cloud, MN (Metropolitan Statistical Area)",2019,47436,182700,2057,184757,180643,9580328,201964,90.2,94.7,79.7,92.2,98.3
302,41100,"St. George, UT (Metropolitan Statistical Area)",2019,40886,283800,3742,287542,280058,7259617,177556,94.3,97.7,90,93.9,102.7
303,41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2019,40135,123100,2607,125707,120493,5025839,125223,85.2,94.6,60.6,92.1,92.8
304,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2019,56923,172700,751,173451,171949,159567017,2803228,90.1,95.6,80.6,89.6,98.1
305,41420,"Salem, OR (Metropolitan Statistical Area)",2019,44709,250800,3592,254392,247208,19399478,433903,99,101.6,96.4,97.6,107.7
306,41500,"Salinas, CA (Metropolitan Statistical Area)",2019,59838,516600,12283,528883,504317,25973189,434061,111.4,98.2,160.9,102.2,121.3
307,41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2019,49473,234800,3128,237928,231672,20567257,415726,90,92.5,79.5,95,98
308,41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2019,54450,298600,1715,300315,296885,67119992,1232696,98.6,93.2,109.4,99,107.4
309,41660,"San Angelo, TX (Metropolitan Statistical Area)",2019,49308,140000,5054,145054,134946,6016858,122027,91.3,96.3,83.1,91.3,99.4
310,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2019,48684,171000,1011,172011,169989,124191616,2550960,93.3,96.2,91.4,91.3,101.5
311,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2019,63729,563700,2599,566299,561101,212748650,3338330,117.9,100.4,172,109.8,128.4
312,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2019,104921,840600,3101,843701,837499,496466826,4731803,134.5,114.7,200.3,118.5,146.4
313,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2019,114080,968800,5412,974212,963388,227095402,1990660,126.7,109.1,224,110.3,137.9
314,42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2019,61004,574000,7158,581158,566842,17270828,283111,110.2,98.2,152.4,102.2,120
315,42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2019,71592,756600,11286,767886,745314,19559977,273213,122.7,109.3,174.5,110.5,133.6
316,42140,"Santa Fe, NM (Metropolitan Statistical Area)",2019,60276,291800,4739,296539,287061,9063004,150358,97,93,101.6,99.2,105.6
317,42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2019,66076,577400,12923,590323,564477,29502767,446499,112.1,98.2,169.1,102.2,122.1
318,42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2019,66700,609600,5255,614855,604345,32972432,494336,120.6,109.3,162.2,110.5,131.3
