"GEO_ID","NAME","B25077_001E","B25077_001M"
"id","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)"
"310M300US26900","Indianapolis-Carmel-Anderson, IN Metro Area","144700","812"
"310M300US26940","Indianola, MS Micro Area","71100","3529"
"310M300US26960","Ionia, MI Micro Area","113100","2849"
"310M300US26980","Iowa City, IA Metro Area","190700","3313"
"310M300US27020","Iron Mountain, MI-WI Micro Area","93300","5651"
"310M300US27060","Ithaca, NY Metro Area","182600","4194"
"310M300US27100","Jackson, MI Metro Area","115700","2516"
"310M300US27140","Jackson, MS Metro Area","135900","1979"
"310M300US27160","Jackson, OH Micro Area","90800","3799"
"310M300US27180","Jackson, TN Metro Area","117500","2751"
"310M300US27220","Jackson, WY-ID Micro Area","440900","82006"
"310M300US27260","Jacksonville, FL Metro Area","163700","1215"
"310M300US27300","Jacksonville, IL Micro Area","97600","3017"
"310M300US27340","Jacksonville, NC Metro Area","153300","2869"
"310M300US27380","Jacksonville, TX Micro Area","89300","4810"
"310M300US27420","Jamestown, ND Micro Area","120500","6947"
"310M300US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","85500","1185"
"310M300US27500","Janesville-Beloit, WI Metro Area","132500","1792"
"310M300US27540","Jasper, IN Micro Area","129500","5711"
"310M300US27580","Jayuya, PR Micro Area","90300","5422"
"310M300US27600","Jefferson, GA Micro Area","155900","4921"
"310M300US27620","Jefferson City, MO Metro Area","140500","2736"
"310M300US27660","Jennings, LA Micro Area","97600","6906"
"310M300US27700","Jesup, GA Micro Area","98600","9638"
"310M300US27740","Johnson City, TN Metro Area","134100","2412"
"310M300US27780","Johnstown, PA Metro Area","88200","1514"
"310M300US27860","Jonesboro, AR Metro Area","116600","3503"
"310M300US27900","Joplin, MO Metro Area","110100","2138"
"310M300US27920","Junction City, KS Micro Area","136100","7798"
"310M300US27940","Juneau, AK Micro Area","329500","9501"
"310M300US27980","Kahului-Wailuku-Lahaina, HI Metro Area","528500","13724"
"310M300US28020","Kalamazoo-Portage, MI Metro Area","136800","1729"
"310M300US28060","Kalispell, MT Micro Area","236800","5732"
"310M300US28100","Kankakee, IL Metro Area","138900","2981"
"310M300US28140","Kansas City, MO-KS Metro Area","162400","741"
"310M300US28180","Kapaa, HI Micro Area","493800","10897"
"310M300US28260","Kearney, NE Micro Area","151200","4233"
"310M300US28300","Keene, NH Micro Area","187300","3901"
"310M300US28340","Kendallville, IN Micro Area","111200","4339"
"310M300US28380","Kennett, MO Micro Area","68500","2518"
"310M300US28420","Kennewick-Richland, WA Metro Area","182700","2333"
"310M300US28500","Kerrville, TX Micro Area","162600","9000"
"310M300US28540","Ketchikan, AK Micro Area","257100","7674"
"310M300US28580","Key West, FL Micro Area","400800","15035"
